index,col_points,diameter [cm],radius [m],frequency [GHz],distance [mm],sPDn_pln [W/m2],sPDn_sph [W/m2]
333,7.0,11.4,0.057,2.4,50.0,0.2146050863214159,0.2117895717768691
334,7.0,11.4,0.057,2.4,150.0,0.02565940592648469,0.025388726191117886
335,7.0,11.4,0.057,3.0,2.5,5.735936783075744,6.370525253794416
336,7.0,11.4,0.057,3.0,5.0,4.415541563246041,4.656822834443261
337,7.0,11.4,0.057,3.0,10.0,2.5914454978556156,2.6012750636611335
338,7.0,11.4,0.057,3.0,50.0,0.21806740411289252,0.21539327676051884
339,7.0,11.4,0.057,3.0,150.0,0.025722218911750288,0.02545234867257322
340,7.0,11.4,0.057,3.5,2.5,5.795417967533194,6.452526849273686
341,7.0,11.4,0.057,3.5,5.0,4.499807177530968,4.753054226462371
342,7.0,11.4,0.057,3.5,10.0,2.660114848679723,2.6737657471803686
343,7.0,11.4,0.057,3.5,50.0,0.2198996504019023,0.21730465872240015
344,7.0,11.4,0.057,3.5,150.0,0.02575231042095709,0.02548283369605223
345,7.0,11.4,0.057,5.0,2.5,6.268289467782328,6.976495486086101
346,7.0,11.4,0.057,5.0,5.0,4.895989004818833,5.163868723600231
347,7.0,11.4,0.057,5.0,10.0,2.8544968458757185,2.87634972117486
348,7.0,11.4,0.057,5.0,50.0,0.2227419883085661,0.22027569004138325
349,7.0,11.4,0.057,5.0,150.0,0.025795336150182775,0.025526425874482436
350,7.0,11.4,0.057,6.0,2.5,6.846309000250922,7.485867918592796
351,7.0,11.4,0.057,6.0,5.0,5.168362926012456,5.43400123996902
352,7.0,11.4,0.057,6.0,10.0,2.9482413313459217,2.9750685969677013
353,7.0,11.4,0.057,6.0,50.0,0.22363906376972298,0.22121488319554122
354,7.0,11.4,0.057,6.0,150.0,0.025808084949470577,0.02553934402563225
355,7.0,11.4,0.057,10.0,2.5,7.609350046624173,8.395304992065652
356,7.0,11.4,0.057,10.0,5.0,5.631271104870448,5.956606872679204
357,7.0,11.4,0.057,10.0,10.0,3.119320593403164,3.1628453504737313
358,7.0,11.4,0.057,10.0,50.0,0.22499934066436292,0.22264042509793688
359,7.0,11.4,0.057,10.0,150.0,0.025826723872263622,0.025558231807251048
360,7.0,11.9114,0.059557,2.4,2.5,5.692901980400289,6.285332355239988
361,7.0,11.9114,0.059557,2.4,5.0,4.346883971284909,4.568331138383827
362,7.0,11.9114,0.059557,2.4,10.0,2.5188832913401797,2.5246425709182083
363,7.0,11.9114,0.059557,2.4,50.0,0.2146050863214159,0.21200161757592545
364,7.0,11.9114,0.059557,2.4,150.0,0.02565940592648469,0.025411336941199757
365,7.0,11.9114,0.059557,3.0,2.5,5.735936783075744,6.346702360317968
366,7.0,11.9114,0.059557,3.0,5.0,4.415541563246041,4.649339523740727
367,7.0,11.9114,0.059557,3.0,10.0,2.5914454978556156,2.602225816103341
368,7.0,11.9114,0.059557,3.0,50.0,0.21806740411289252,0.21560124409615852
369,7.0,11.9114,0.059557,3.0,150.0,0.025722218911750288,0.02547495315084762
370,7.0,11.9114,0.059557,3.5,2.5,5.795417967533194,6.427853269066661
371,7.0,11.9114,0.059557,3.5,5.0,4.499807177530968,4.7451636173765745
372,7.0,11.9114,0.059557,3.5,10.0,2.660114848679723,2.6746063990814433
373,7.0,11.9114,0.059557,3.5,50.0,0.2198996504019023,0.21751031009771538
374,7.0,11.9114,0.059557,3.5,150.0,0.02575231042095709,0.025505434941667245
375,7.0,11.9114,0.059557,5.0,2.5,6.268289467782328,6.950495850075917
376,7.0,11.9114,0.059557,5.0,5.0,4.895989004818833,5.1557066272184295
377,7.0,11.9114,0.059557,5.0,10.0,2.8544968458757185,2.8769866793608934
378,7.0,11.9114,0.059557,5.0,50.0,0.2227419883085661,0.22047753992601377
379,7.0,11.9114,0.059557,5.0,150.0,0.025795336150182775,0.02554902279543581
380,7.0,11.9114,0.059557,6.0,2.5,6.846309000250922,7.462290083008561
381,7.0,11.9114,0.059557,6.0,5.0,5.168362926012456,5.42604130426437
382,7.0,11.9114,0.059557,6.0,10.0,2.9482413313459217,2.975566387190672
383,7.0,11.9114,0.059557,6.0,50.0,0.22363906376972298,0.22141548143857176
384,7.0,11.9114,0.059557,6.0,150.0,0.025808084949470577,0.02556193955486385
385,7.0,11.9114,0.059557,10.0,2.5,7.609350046624173,8.366787458421442
386,7.0,11.9114,0.059557,10.0,5.0,5.631271104870448,5.946559769643915
387,7.0,11.9114,0.059557,10.0,10.0,3.119320593403164,3.162784938554057
388,7.0,11.9114,0.059557,10.0,50.0,0.22499934066436292,0.22283907291354563
389,7.0,11.9114,0.059557,10.0,150.0,0.025826723872263622,0.025580824729641165
390,7.0,12.3343,0.061671500000000004,2.4,2.5,5.692901980400289,6.2675015478691005
391,7.0,12.3343,0.061671500000000004,2.4,5.0,4.346883971284909,4.562808842135711
392,7.0,12.3343,0.061671500000000004,2.4,10.0,2.5188832913401797,2.525419993985154
393,7.0,12.3343,0.061671500000000004,2.4,50.0,0.2146050863214159,0.2121581541839828
394,7.0,12.3343,0.061671500000000004,2.4,150.0,0.02565940592648469,0.02542794577701902
395,7.0,12.3343,0.061671500000000004,3.0,2.5,5.735936783075744,6.32827915772722
396,7.0,12.3343,0.061671500000000004,3.0,5.0,4.415541563246041,4.643446944408025
397,7.0,12.3343,0.061671500000000004,3.0,10.0,2.5914454978556156,2.602871581928705
398,7.0,12.3343,0.061671500000000004,3.0,50.0,0.21806740411289252,0.21575454214180234
399,7.0,12.3343,0.061671500000000004,3.0,150.0,0.025722218911750288,0.025491555720443915
400,7.0,12.3343,0.061671500000000004,3.5,2.5,5.795417967533194,6.40877217306182
401,7.0,12.3343,0.061671500000000004,3.5,5.0,4.499807177530968,4.738953729171459
402,7.0,12.3343,0.061671500000000004,3.5,10.0,2.660114848679723,2.6751649673063267
403,7.0,12.3343,0.061671500000000004,3.5,50.0,0.2198996504019023,0.21766177708566245
404,7.0,12.3343,0.061671500000000004,3.5,150.0,0.02575231042095709,0.025522033938145127
405,7.0,12.3343,0.061671500000000004,5.0,2.5,6.268289467782328,6.930354784272303
406,7.0,12.3343,0.061671500000000004,5.0,5.0,4.895989004818833,5.149268826837714
407,7.0,12.3343,0.061671500000000004,5.0,10.0,2.8544968458757185,2.8773809770534924
408,7.0,12.3343,0.061671500000000004,5.0,50.0,0.2227419883085661,0.22062599740718397
409,7.0,12.3343,0.061671500000000004,5.0,150.0,0.025795336150182775,0.025565616945325366
410,7.0,12.3343,0.061671500000000004,6.0,2.5,6.846309000250922,7.444021958304253
411,7.0,12.3343,0.061671500000000004,6.0,5.0,5.168362926012456,5.419751691848056
412,7.0,12.3343,0.061671500000000004,6.0,10.0,2.9482413313459217,2.975850013121458
413,7.0,12.3343,0.061671500000000004,6.0,50.0,0.22363906376972298,0.2215629466610794
414,7.0,12.3343,0.061671500000000004,6.0,150.0,0.025808084949470577,0.02557853218972089
415,7.0,12.3343,0.061671500000000004,10.0,2.5,7.609350046624173,8.344671224560596
416,7.0,12.3343,0.061671500000000004,10.0,5.0,5.631271104870448,5.93864714969181
417,7.0,12.3343,0.061671500000000004,10.0,10.0,3.119320593403164,3.1626327022096254
418,7.0,12.3343,0.061671500000000004,10.0,50.0,0.22499934066436292,0.22298499664134203
419,7.0,12.3343,0.061671500000000004,10.0,150.0,0.025826723872263622,0.025597415503620904
420,7.0,12.5959,0.06297950000000001,2.4,2.5,5.692901980400289,6.256986677769571
421,7.0,12.5959,0.06297950000000001,2.4,5.0,4.346883971284909,4.559510879626993
422,7.0,12.5959,0.06297950000000001,2.4,10.0,2.5188832913401797,2.5258435287448298
423,7.0,12.5959,0.06297950000000001,2.4,50.0,0.2146050863214159,0.2122475000820575
424,7.0,12.5959,0.06297950000000001,2.4,150.0,0.02565940592648469,0.025437392079187163
425,7.0,12.5959,0.06297950000000001,3.0,2.5,5.735936783075744,6.317415832933744
426,7.0,12.5959,0.06297950000000001,3.0,5.0,4.415541563246041,4.6399306125629876
427,7.0,12.5959,0.06297950000000001,3.0,10.0,2.5914454978556156,2.603216741572298
428,7.0,12.5959,0.06297950000000001,3.0,50.0,0.21806740411289252,0.2158419443165914
429,7.0,12.5959,0.06297950000000001,3.0,150.0,0.025722218911750288,0.02550099728725405
430,7.0,12.5959,0.06297950000000001,3.5,2.5,5.795417967533194,6.397521371438885
431,7.0,12.5959,0.06297950000000001,3.5,5.0,4.499807177530968,4.735249012112664
432,7.0,12.5959,0.06297950000000001,3.5,10.0,2.660114848679723,2.6754578014265973
433,7.0,12.5959,0.06297950000000001,3.5,50.0,0.2198996504019023,0.21774807835389573
434,7.0,12.5959,0.06297950000000001,3.5,150.0,0.02575231042095709,0.025531474094759025
435,7.0,12.5959,0.06297950000000001,5.0,2.5,6.268289467782328,6.918464694212302
436,7.0,12.5959,0.06297950000000001,5.0,5.0,4.895989004818833,5.145422765009484
437,7.0,12.5959,0.06297950000000001,5.0,10.0,2.8544968458757185,2.877574280681628
438,7.0,12.5959,0.06297950000000001,5.0,50.0,0.2227419883085661,0.22071049966486714
439,7.0,12.5959,0.06297950000000001,5.0,150.0,0.025795336150182775,0.025575053427232177
440,7.0,12.5959,0.06297950000000001,6.0,2.5,6.846309000250922,7.433236898521618
441,7.0,12.5959,0.06297950000000001,6.0,5.0,5.168362926012456,5.415989813100643
442,7.0,12.5959,0.06297950000000001,6.0,10.0,2.9482413313459217,2.9759768790048056
443,7.0,12.5959,0.06297950000000001,6.0,50.0,0.22363906376972298,0.22164685504699239
444,7.0,12.5959,0.06297950000000001,6.0,150.0,0.025808084949470577,0.02558796774317285
445,7.0,12.5959,0.06297950000000001,10.0,2.5,7.609350046624173,8.331605690210644
446,7.0,12.5959,0.06297950000000001,10.0,5.0,5.631271104870448,5.933924630266266
447,7.0,12.5959,0.06297950000000001,10.0,10.0,3.119320593403164,3.1625008980647635
448,7.0,12.5959,0.06297950000000001,10.0,50.0,0.22499934066436292,0.22306798636266978
449,7.0,12.5959,0.06297950000000001,10.0,150.0,0.025826723872263622,0.025606849321034447
